filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
12 - Never Wrong.mp3,0.4979928,0.29384613,2732.0103393379036,2581.5702371031766,5684.525792425338,0.13196624535924875,21.441002,72.227394,-17.594067,24.016602,2.3581264,15.387996,2.6102822,9.655809,4.2927933,9.113376,0.44788656,8.094403,-2.6406193,2.60981,-4.810885,4.3193746,-4.9407883,4.89321,0.65260375,3.2872343, no-data
12 Doin' It Right.m4a,0.40796694,0.22651564,1753.314378110893,2048.8456240545925,3631.6852969161337,0.06262457350937557,-123.65093,109.33717,-18.066252,21.007607,8.114142,2.3626866,4.592547,7.1352444,-1.9551376,10.834853,-2.4129226,2.8250384,0.12092764,7.9409504,6.2784514,8.395584,3.3128872,10.50826,7.906927,9.338408, no-data
12 First Fighting a Sandstorm.mp3,0.32842013,0.28470597,2458.286580531103,2516.4127367385213,5035.191655998756,0.10651325811957632,-42.91069,85.1607,-10.082431,14.156828,-6.9707055,-6.750351,5.5229416,-10.518053,4.75506,4.9126477,-3.877938,5.064612,-7.29515,7.474115,-2.3868837,7.028432,-0.48781556,2.3518422,-6.555156,1.8142089, no-data
12. Higher.mp3,0.31926185,0.21104822,2170.993337023,2145.788595654099,4371.472353600217,0.11469533881737247,-102.91162,89.238716,-25.146301,35.4895,8.979305,-0.14760864,8.3475275,-0.14189526,-0.23300746,5.521606,-6.4846106,2.588615,-3.7047784,10.724975,-1.9969292,2.849285,-3.118136,-6.9047837,-7.251872,-4.6188607, no-data
127 Taio_Cruz_feat._Ludacris__-_Break_Your_Heart_(Wide 53b9b0f4.mp3,0.46751767,0.26399696,3156.9079357001483,2872.2609794118507,6700.079148447716,0.14430111108840837,-23.301525,58.70013,3.496693,16.603552,2.3452718,13.718791,-0.15014294,7.775901,-4.007893,4.37154,-0.24804775,6.309046,-0.112028755,3.844614,-0.97123337,5.081514,-2.2958322,4.0293264,-2.6343124,1.8312646, no-data
13 - Man On The Edge.mp3,0.3872981,0.23016438,2236.962395122144,2409.313708505055,4774.564132375887,0.09681845510765003,-21.856314,93.7001,-10.716325,28.721783,4.965726,6.881783,-0.54568774,8.602603,0.15269984,9.478275,-2.1338325,3.6268222,-5.6156316,-0.64182264,-8.369287,-1.4486822,-8.496288,-1.5239143,-2.8168411,-0.08640735, no-data
13 - Who Taught You How To Hate.mp3,0.4878348,0.30821973,2840.358571966578,2678.8661988896406,5982.90075696964,0.1386353933387772,30.89762,71.79307,-10.94426,24.404182,1.9823375,14.480276,7.2192507,8.447257,5.6842856,10.487828,1.74806,10.239118,-2.8901923,2.392214,-4.8219867,2.8526678,-6.4676375,2.3483841,-1.7120793,2.3178623, no-data
13 Contact.m4a,0.42181334,0.23564005,1993.4562357029397,2188.4355251624975,4312.791758758037,0.07772808126891075,-62.01055,112.5557,-18.345411,19.192451,5.6873302,12.222562,3.2087688,7.976147,0.6977741,6.8039393,0.76090735,5.016512,-0.0633815,4.011231,0.13172634,3.718527,-0.5298992,3.0930858,-2.4929686,1.5672976, no-data
13 Space Between.mp3,0.24203645,0.21041034,1751.1010717230715,1926.0429500178977,3326.1119554766833,0.08818734007293681,-130.8428,121.18504,-28.358171,16.302588,9.866335,-3.8478918,9.462191,-14.068423,10.362892,-1.2331878,-2.335595,-1.2149072,-14.686619,6.1819024,-6.831619,2.8659036,-3.8718317,2.8743234,0.15827025,3.9045959, no-data
13. Close To You.mp3,0.29220304,0.15226218,1372.6834425281809,1820.3026184870757,2801.8742300453764,0.05327359717924381,-212.0044,134.8213,24.403465,24.89941,9.388487,-6.1204777,4.9863763,-16.226915,3.480355,-2.022978,-7.666036,-3.6506138,-13.782799,1.7186393,-9.383341,-4.379345,-4.9887137,-1.1851056,-6.9126015,-3.5041623, no-data
14 - Futureal.mp3,0.410213,0.23783083,2493.6457981611543,2488.950218591929,5178.875656097802,0.12288040817921549,-3.554093,83.66923,-14.311202,26.043488,5.244271,2.2583504,1.3429161,12.981551,-1.5552543,1.0425924,-5.394131,0.29497844,-7.7718253,0.7538144,-5.8685727,-0.12405894,-6.9700756,-0.96868134,-6.2770524,-1.2837695, no-data
14 - Tyrant.mp3,0.46944553,0.28376433,2574.5685659901387,2519.567545429216,5536.26742726169,0.11341516743128072,-11.825463,82.52857,-8.322349,18.157791,3.4702556,15.305131,4.973831,9.7441435,4.2518005,6.0896873,3.4426734,9.97108,-0.92165625,2.5326843,-2.5697446,4.2788687,-4.512855,4.519325,-0.6105307,0.80046386, no-data
14 Summer Rain.mp3,0.3284984,0.25126705,2369.4120535376137,2423.9070228895516,4838.956715430936,0.10457611662783137,-59.011555,88.192,-17.194286,15.090436,-7.9317594,-0.8079684,8.079337,-5.8369737,4.408751,1.0581847,-7.025865,2.152416,-6.5304885,1.9315443,-6.2667317,2.986104,0.46938422,5.122357,-0.93442035,5.307357, no-data
14. Goodnight Gotham.mp3,0.493202,0.22478488,2416.316163340157,2497.9096901242083,5255.573966486279,0.10200012382925072,-45.745365,93.03283,-5.1020274,16.99755,0.6463356,8.745872,6.9079823,2.613489,3.4858196,8.44793,2.4517379,12.001708,-0.020974219,4.981908,-3.344059,0.24716881,-0.2699691,3.5763469,-5.7456856,0.7450024, no-data
14. Rock Bottom.mp3,0.4540008,0.25458887,1979.6011889862357,2172.771044601295,4172.512793889936,0.06472339235132278,-95.40565,97.77448,10.05829,55.325264,1.7000382,5.6405225,4.5602446,16.284021,-8.589872,9.7692375,-6.229208,5.0029893,2.4189937,2.8394165,5.1041927,2.3712997,-2.4749386,7.725779,-1.6111827,2.5466099, no-data
15 - Legion Of Monsters.mp3,0.4659478,0.3010565,2998.2988616135704,2770.3580899733865,6370.525150622351,0.1485882051112288,29.395084,67.95177,-6.7031264,20.327374,1.8771948,15.041359,0.63858205,9.911924,3.9977221,8.586537,1.7582148,9.690629,-4.2248445,3.132745,-5.18854,4.0867724,-3.9332254,3.335612,-0.39404628,2.413883, no-data
15 - THe Wicker Man.mp3,0.4393044,0.24293357,2305.425875556582,2281.27709907015,4654.1864506656075,0.11430970991572321,-5.3382387,93.81722,-26.92217,30.127043,2.4295077,5.0765123,0.22848144,15.815306,4.022945,7.46792,1.1932251,3.7780783,-2.7495356,2.2829165,-6.4002013,5.0466557,-2.6945488,3.0442417,0.062089987,1.9267067, no-data
15. Just Don't Give A Fuck.mp3,0.45295388,0.31811818,3156.056913628648,2865.0577761414943,6824.949657824613,0.15281067566274284,-18.805353,51.50618,0.17830177,27.343441,13.42867,6.770775,-1.8235408,13.0730915,-12.563582,11.234266,-11.547681,7.7724504,-2.4413254,2.332374,-3.0717647,3.6275983,-6.8432574,3.3918078,-7.135577,-3.2521627, no-data
15. Pose.mp3,0.35681394,0.27289957,2391.4415672393816,2272.5583010425903,4615.583381818502,0.11947795296666398,-50.85413,86.1439,-23.208427,18.876743,0.54778063,-0.21763709,1.2159009,2.8799417,0.018293936,4.569934,-2.7399614,3.67649,-5.3934097,9.338403,-0.99816597,3.4857218,0.088679515,3.100788,-0.2660353,7.3943825, no-data
16 - Fear Of The Dark(live at rock in RIO).mp3,0.43646663,0.21953706,2068.0779728928183,2075.5110556362833,4008.9006751648485,0.10982474444357818,-23.718868,106.690544,-34.40044,21.109371,-3.8175628,4.204854,1.0406865,12.160165,0.8687195,9.068851,1.1963929,8.998197,-2.2540898,0.08827972,-3.816827,1.8398172,-6.915104,0.28928295,-1.0710543,2.285436, no-data
16 - The Brave And The Bold.mp3,0.4774341,0.27204904,2744.3701100691837,2556.500812767565,5608.003946836356,0.13712291208513938,12.718972,72.57649,-11.912898,28.98324,-4.037915,13.798202,5.2703743,8.442246,3.7745247,7.15235,3.6403012,8.057916,-0.87003833,2.6154928,-3.340165,3.0263276,-4.8798966,3.7293587,-1.0761144,1.696467, no-data
16. Eurythmics - Would I lie to you.mp3,0.4329622,0.12034868,2700.550519750938,2427.7604560398745,5362.110018882661,0.15456546605296592,-63.965137,76.451355,-20.479017,28.266714,-0.76415986,7.790488,-0.39411402,7.734486,-3.3026867,8.568849,-3.2914355,6.6575627,-3.1648045,3.7872787,-2.44488,2.533155,-2.6422071,3.5956833,-4.701498,0.56002593, no-data
16. Sex With Me.mp3,0.37346047,0.2320573,2232.1891928638424,2427.279107492394,4635.789978130269,0.09226484550660484,-104.64646,97.25865,6.121171,4.2403135,-14.077923,-12.871852,-10.513457,-15.248533,-5.484302,-1.7282119,-3.7523408,-1.094993,-8.380227,3.748718,-8.653515,0.49917197,-2.8755934,0.94981503,-5.640008,1.6356308, no-data
16. Soap (Skit).mp3,0.3203165,0.04968572,2254.380655618849,1975.332154404064,3899.5794338423057,0.13489415449179504,-205.18855,92.31099,-48.49034,6.129007,-14.870059,-18.840157,-24.748629,1.1153258,-24.975296,-10.886266,-3.4830582,-8.602621,-1.9424,6.551985,-5.9777427,1.5091583,-13.608929,4.1293445,-9.38821,4.401366, no-data
17. As The World Turns.mp3,0.4601293,0.2819632,2359.743056333096,2673.244842849041,5259.126416182245,0.06371863105914778,-98.627174,69.63119,18.091837,41.818787,20.723478,10.710774,11.453137,14.356117,2.686168,13.269476,4.9707594,11.841246,4.2888784,6.2377944,4.319576,2.5945644,-6.5341988,-0.14571543,-8.436999,-3.2966213, no-data
18 - One Direction.mp3,0.3516844,0.20375803,2149.305217626556,2504.808875512369,4823.2553733754385,0.08170159170560748,-107.27074,93.95594,19.157827,24.788013,10.824108,12.400257,-2.0145724,9.93722,-3.3637302,3.8161333,-0.7785741,3.3226397,-3.9071124,-2.1415591,-1.5031301,-1.444383,-5.886477,-0.028237201,-7.4670563,-4.9778323, no-data
18. I'm Shady.mp3,0.48707375,0.2453475,2872.7667737884663,2841.224988116641,6275.083378395028,0.11505929748247727,-68.47408,62.43053,15.952634,31.254808,16.0244,13.780695,11.989825,15.435979,-5.7211766,8.724164,-1.9344138,6.476405,-1.2694808,2.6954658,0.35594827,3.5986543,-4.032865,6.604064,-5.855541,1.8079038, no-data
19 Arrival.mp3,0.31038547,0.10519801,740.2305329264515,1120.5749630320684,1323.1613952989524,0.034428908507947976,-252.39798,183.36661,2.6504445,21.486834,14.553561,5.808532,3.640243,0.8167724,1.2844303,0.0319542,-1.1187512,1.0479283,3.4879827,3.072624,4.7413216,4.416179,2.5815523,2.3011034,0.1778564,-0.56232285, no-data
19. Bad Meets Evil (feat. Royce Da 5'9).mp3,0.42761004,0.18714489,2863.015925486824,2589.2805424795783,5743.024386560006,0.1382742086448491,-97.45287,60.65277,-1.8750556,34.089825,6.35848,6.125151,-1.2761636,5.558878,-1.7475518,6.155914,0.4236169,7.076714,-1.2114733,1.9994767,-4.7556124,3.6430538,-3.7329485,2.9836047,-4.195035,-2.4345133, no-data
1989 - Taylor Swift - Blank Space.mp3,0.35829502,0.3094428,2751.5633122676068,2628.931581089774,5684.836791319793,0.1246053650788683,-8.525666,74.11798,-3.7378123,17.868074,-4.8890657,-1.4285536,0.5888972,1.6127815,2.793714,6.2675433,-5.924621,2.7912984,-6.11345,4.2420645,-5.244446,2.7370965,-0.00078371953,3.9130301,1.3501573,9.529187, no-data
20. Still Don't Give A Fuck.mp3,0.43019137,0.21147053,2673.0473309169356,2424.422784043512,5330.6764814861335,0.13416519830902618,-76.46047,71.868454,-14.856605,30.476246,1.2954327,3.5133822,-1.780693,11.556456,-6.8814774,6.8985953,-6.055335,4.061108,-1.4321798,0.685277,-3.0782628,0.19655022,-8.0573,0.058018714,-9.130856,-1.3115791, no-data
21  - Adele - Rolling In The Deep.mp3,0.33872184,0.25453869,2310.5324501445953,2587.967552705364,5177.515565478827,0.08849824521299483,-59.507145,89.74583,3.3607328,21.109478,12.232779,9.648441,4.2901726,8.21511,-0.64865565,8.005612,-7.633864,7.2642946,-5.4034214,5.6197224,0.66335225,-1.3047179,-0.5769476,-0.13425043,-5.3007092,4.443721, no-data
21 guns - Green Day.mp3,0.35955948,0.2258108,2248.99529219157,2270.4195401942434,4706.2871586656665,0.10400019885747343,-57.224934,88.953804,-10.488331,31.13748,4.567465,9.997011,-2.5932338,2.778353,-6.0431733,3.1757686,0.7325911,0.24944319,-5.643295,-2.235729,-4.727133,1.5467937,-8.306304,-0.301363,-3.7202718,-0.010767451, no-data
21. Send Them Off! (Bunker Sessions) (1).mp3,0.33407706,0.29756996,1855.2429887497697,2158.1782779106866,3696.8808269995798,0.08214755956155616,-65.42642,114.23293,-4.893335,27.776365,15.208837,0.18303484,3.0756204,7.1888514,-5.2940464,0.078191146,-5.1390824,2.096952,0.34075975,-1.9941713,-3.3435266,3.0683842,-5.376181,-4.053528,-1.4488896,-0.41083476, no-data
24k Magic - Bfruno Mars.mp3,0.41825026,0.25115588,2701.666335902862,2606.3888736216873,5683.87878224365,0.12574453772511,-40.606735,70.716286,-3.4175966,18.403826,0.3516088,12.971912,-1.3947575,6.754291,-0.2732348,7.609706,-1.457022,4.685537,-2.1870933,4.1007214,-1.6366806,3.8243356,-2.2896712,6.002889,-2.403881,3.2942815, no-data
3 - Dhanush - www.sensongs.com - Why This Kolaveri Di - www.sensongs.com.mp3,0.38115945,0.22891255,2309.1411911686855,2482.0203540618513,4925.987409562048,0.10091725563794411,-60.589973,91.48807,-0.009466694,25.073439,4.87902,4.431405,3.426115,4.449017,-6.9782076,6.0832872,-4.66878,5.0027714,-0.23138636,-0.5503765,-1.4143355,2.0340586,-7.0271354,2.5764246,-4.684401,-0.1017665, no-data
4 minutes - Madonna (ft.Justin Timberlake).mp3,0.5013238,0.24102043,3214.1444687315034,3031.3989344723486,7138.835853754088,0.13989364269167878,-3.40292,64.88434,5.593164,12.045803,7.383531,11.36659,2.1548426,9.2768955,2.2682593,6.918078,0.18080749,7.0277925,0.01908486,7.2345743,-0.9771263,7.4723125,1.483263,6.037916,-0.9828867,3.728641, no-data
50 cent.mp3,0.4131952,0.22733764,2024.2026942640446,2138.7579845951373,4149.14021457013,0.0853988689632374,-121.129395,86.83672,-5.758839,12.975135,5.468058,12.060594,2.3207448,5.817888,-4.172541,3.2662523,-6.2350965,3.03332,-0.5379507,0.97178215,-0.50594455,6.833187,-6.479755,1.0581453,0.29976448,-0.17893271, no-data
50 Greatest Hits (Disk 2) - Frank Sinatra - Come Fly With Me.mp3,0.36909392,0.09314216,2521.687195125051,2493.9518740630697,5218.974377426538,0.12033182903852009,-116.622734,81.057465,-5.84258,25.951208,-2.4567568,7.1050477,-4.147985,-1.9914718,-3.6755772,1.5914451,-3.649282,6.7226076,-1.4506075,2.1693265,-4.848868,2.614258,-4.165551,1.5849025,-1.9617778,1.3470445, no-data
5Oru Kinnaragaanam UdithNarayanan Sujatha.mp3,0.28859204,0.2172918,2770.429374130465,2695.4687639728922,5915.033156930322,0.11191793830350744,-82.210785,61.704666,6.078298,17.210655,-2.5819497,11.178104,0.8704673,3.7109337,-4.0923486,6.3488483,-0.97468525,3.7946436,2.5485618,8.362759,1.9845108,6.033567,-2.8019106,2.1726313,-4.794821,-1.055582, no-data
A Line In The Sand - Linkin Park.mp3,0.40011692,0.2583012,1990.0079773377572,2109.025971001802,4160.404835155424,0.0919520676122002,-51.62296,109.1047,-3.0377584,30.957838,0.7405688,5.419623,3.517568,4.7258244,-3.027916,5.3892612,-0.33971184,3.6936946,-3.9330812,1.9141152,-3.1066518,2.8587897,-4.5410757,0.6727695,-2.9836686,-0.16687392, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - A State Of Trance - Intro.mp3,0.54538035,0.2387957,3301.779213412733,3049.024608513396,7190.215012900549,0.13248705434468822,-15.548441,57.15467,14.184882,23.08242,7.8199735,16.350431,5.268799,15.347478,-0.6464864,8.968901,2.7017555,6.679737,0.36450535,7.756456,-0.793465,4.5287123,-1.2226856,5.106708,-1.5505744,6.0996456, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - A State Of Trance - Outro.mp3,0.5276581,0.19218151,3653.5825429216216,2904.9450591308164,7203.492739494954,0.19462650627194267,-37.077763,36.69237,3.358506,27.77155,4.736892,19.431356,4.614745,12.974467,-2.5895443,8.661209,1.8775584,7.76164,0.98541147,7.38399,-1.9337186,6.0291553,-2.5274587,1.9415404,-2.9844813,4.422573, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Alex M.O.R.P.H. Feat. Natalie Gioia - My Heaven.mp3,0.47213626,0.2028729,2861.358597463988,2917.2605571321305,6478.156335575064,0.10529076824834316,-38.51501,76.162865,11.4483595,24.175226,13.776239,7.5701585,2.7865856,12.000412,-0.1092656,4.016346,-0.75587755,5.050952,-4.771589,3.665106,-2.0299647,2.0795,-2.8644636,4.6977587,1.625509,6.842473, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Alexander Popov - Quantum.mp3,0.46408087,0.20210916,2947.751730170171,2865.2558801625564,6502.470595567343,0.11287603987658179,-31.578142,69.46817,6.9814134,25.042034,4.539447,8.265735,1.6516654,9.544205,-0.5098149,2.000586,-1.7671103,3.5362687,-5.6264415,-0.6701547,-3.2911901,1.4738698,-4.2941675,4.5440073,0.94400764,2.060737, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Armin Van Buuren & Andrew Rayel - Eiforya.mp3,0.40869975,0.17847598,2940.2528357305805,2832.8987021030184,6405.13614259265,0.11637671588373823,-46.046707,64.997116,-0.6594915,21.626602,3.8648293,5.180805,-4.662458,6.100152,-7.4659977,-0.52861536,-2.584524,4.7341576,-5.1956754,3.5641055,1.4022908,9.557719,4.5780044,5.9695816,-5.406243,0.31153962, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Armin Van Buuren - Ping Pong.mp3,0.43854442,0.20692515,2657.877993677462,2747.628576559287,5972.0680197239435,0.08856584097735393,-49.47202,78.762344,-0.19157657,18.046999,5.998323,8.0848,3.3734133,11.846817,3.7036343,6.7343903,2.4942288,6.4773517,-1.7828256,3.4035244,-0.014233061,5.411198,0.52206904,7.4600773,2.4943116,4.6890016, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Armin Van Buuren Pres. Gaia - Empire Of Hearts.mp3,0.46891436,0.19955474,2922.722250286436,2778.143505781677,6398.997828850845,0.11407910813998118,-46.39997,70.30995,5.675138,23.774542,12.627821,11.751299,3.2693143,11.113173,-1.1795348,0.7364969,-1.4256574,3.353013,-3.9395533,1.6106975,-1.1384367,4.0727067,-1.566017,4.3562603,-2.0500293,0.7939263, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Arno Cost & Norman Doray - Apocalypse (Kryder & Tom Staar Remix).mp3,0.4663538,0.20460562,3091.31057460794,3026.165069494243,7017.3325969551015,0.11937406082345343,-27.212673,63.062374,8.348964,15.218894,6.167837,6.504204,-3.857318,8.887784,-2.6355503,3.0395315,0.102059096,2.2118402,-9.482148,1.3248303,-1.1735972,5.003286,-1.8777859,5.3499217,0.048216756,2.783307, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Bluskay & Keyplayer - Cassiopeia (A & Z Remix).mp3,0.48068655,0.20535597,2320.8973313572315,2494.4732918791524,5264.414391196647,0.07307402820121951,-70.3163,98.369125,10.622325,25.99412,9.053702,8.582436,1.1352721,10.135852,-2.2354658,3.1342926,2.4207785,7.8044434,-1.1598178,4.253886,1.313347,3.9756851,-0.924648,5.264225,0.70668125,4.340397, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Bogdan Vix With Renee Stahl - Forever (Suncatcher & Bogdan Vix Remix).mp3,0.4706913,0.22917439,3152.0188858200354,3076.4903941482626,7121.913682590209,0.11018934825922819,-25.850296,61.060432,13.166164,23.450226,8.989937,8.985057,-1.2520261,11.204306,-1.1214902,4.8835416,-2.2763214,5.7055345,-4.590462,4.736425,3.3620167,9.846324,5.583395,9.5262375,-1.3092015,4.275652, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Coldplay - Midnight (Marcus Schossow Remix).mp3,0.44524783,0.18780982,2977.6944330416486,2971.251089061862,6732.786754261364,0.11046329042980829,-51.218918,68.05081,18.973295,25.02532,8.872419,10.514345,-2.003178,8.059222,-2.7453666,1.1408992,-0.93995976,6.090043,0.009077834,7.6996393,0.31681505,4.972198,-3.4189196,4.563014,-2.9467137,2.3631034, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Dart Rayne & Yura Moonlight - Athena.mp3,0.4563894,0.21494429,2863.220042416629,2975.147787517005,6569.612874773653,0.08949219101471118,-43.741783,66.08246,11.06859,25.84028,7.0852513,8.347085,5.7440543,9.85464,3.9863133,4.194662,-1.355239,0.9709567,-0.4549637,5.2086678,1.6488642,5.8091474,0.27996784,5.9234424,-2.1071792,1.9801129, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Fady & Mina Vs. Geert Huinink - I'm Not Gonna Fall Behind.mp3,0.5001052,0.19878252,2891.8986663718943,2723.9945418368106,6166.044646170019,0.11839869516820581,-36.267063,65.717186,-6.5924454,25.645203,8.425645,10.50289,3.2037673,15.828643,1.4845091,4.331125,-0.31520176,6.621897,-2.7307522,4.680001,0.79174995,4.890928,-2.227194,3.7816055,-1.9770883,3.7406614, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Falcon - Forgotten.mp3,0.4762203,0.19617546,3068.87168389254,2877.1397700643824,6663.936569500706,0.1311090623558413,-38.00325,69.273254,9.378919,16.6425,2.846738,6.7020907,-4.945867,7.6071043,-3.9069428,3.6954994,0.97471625,7.188655,-2.3512707,4.219472,0.45782942,6.66226,0.23903757,7.578678,0.015143744,4.662146, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Gareth Emery & Krewella - Lights & Thunder.mp3,0.39436182,0.190811,3480.6785274293075,3164.812619562639,7633.758309007991,0.14972259983806457,-32.6637,50.669746,13.896485,21.575691,6.4669046,3.4364264,0.6587495,5.610722,0.6949757,3.0186265,0.5616538,0.645903,-6.215173,-2.336683,-6.4923844,0.94287914,-4.2108254,4.4589896,0.3726806,4.736669, no-data
"A State Of Trance 652 (2014-02-27) [Inspiron] - Gareth Emery, Christina Novelli, Bo Bruce - Concrete Angel (John O'callaghan Remix) Vs. U (Bryan K.mp3",0.44510764,0.20908268,3021.7599893203765,2999.2720708619927,6913.8569991162185,0.1098676528432431,-29.836874,67.84805,6.9372654,14.054465,7.686389,10.662551,2.8546093,13.093566,0.8971116,4.588447,-2.4369264,5.663077,-4.356308,4.545409,0.19879495,6.3341,3.343679,9.037972,1.9967259,3.9797912, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Giuseppe Ottaviani & Audiocells Feat. Shannon Hurley - I Am Your Shadow(Heatbeat Remix) [Tune Of T.mp3,0.44240808,0.21459918,3098.637250420069,3031.5364527948223,7080.721981851337,0.11803065988962942,-26.606255,62.216686,10.809267,23.796886,11.704637,8.437581,-0.931554,11.401137,-0.022738982,6.6044645,-0.9051022,7.4551716,-4.79204,3.6023328,-1.4593624,4.7558265,-3.0140047,3.998487,0.72944933,4.019945, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Hazem Beltagui Feat. Rebecca Louise Burch - Lost Again (Ian Standerwick Remix).mp3,0.521662,0.2183483,3227.4578045278367,3035.9666177898603,7129.980641622918,0.12018023526987157,-30.25715,60.27329,15.636216,21.081528,8.630134,13.239972,4.2626777,10.380107,2.9060037,5.6758676,-0.3492582,6.0266037,-3.3896043,3.419685,-0.56314445,6.087595,-0.93622196,5.8950233,-0.45739138,2.2122562, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Johnny Yono & Carol Lee - We Will Live (Temple One Remix).mp3,0.4596045,0.2246626,3034.234172660602,3043.043437826172,6998.296104773025,0.10156573120509547,-36.571857,66.97135,17.3577,24.549635,12.550863,11.562362,3.8362505,7.6532736,-0.38892192,5.7523675,2.1194587,6.0266776,-1.1745799,2.19876,-0.85007817,4.78403,-3.6834748,4.028543,1.8539388,4.7118454, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Lange & Betsie Larkin - Insatiable (Sean Tyas Remix).mp3,0.48070526,0.22544713,2989.8404224765914,3003.679535502162,6761.835959822643,0.10047969234720257,-35.767868,63.716373,16.371109,30.199085,10.487627,15.557743,4.6497526,12.6788845,4.2764425,4.8217826,0.4233127,6.1528916,-0.9116185,5.571027,-0.7132635,3.227749,-2.8119926,4.271975,-0.20323858,5.2484474, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Lee Osborne - Rise.mp3,0.512555,0.21182136,3092.1173302192246,2968.729203569968,6921.684886837535,0.11575049640756627,-18.813763,65.91517,5.9991684,25.54385,9.911216,9.212396,3.44132,7.520693,1.3267877,3.294888,-1.2904927,6.007562,-3.6108952,3.0526204,0.8934057,5.5739756,1.3281034,6.515727,-3.9912877,3.299804, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Luke Bond Feat. Roxanne Emery - On Fire (Aly & Fila Remix).mp3,0.47305945,0.20628414,2912.1280521839235,2896.059971434774,6544.590605647898,0.10511834466823539,-35.65814,71.43936,5.218644,21.882261,6.7630825,9.8082905,4.4995413,11.5463505,0.11058037,4.41738,-2.2940185,3.5191054,-3.1223896,2.958177,-0.7302183,4.590828,-3.03414,2.9451993,-4.681289,1.303428, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Mark Eteson - Aventus (Temple One Remix).mp3,0.48225486,0.21113719,3078.4565263818063,2892.9398957813205,6717.68800116466,0.12325468440798153,-23.543211,67.272415,9.728567,26.184196,7.304961,10.488654,1.9153577,10.325759,0.10225069,2.1346688,-0.43482703,3.4887695,-4.3302264,1.4673643,-2.7900846,3.3834364,-0.4370691,5.8457527,1.4594365,3.1551263, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Marlo Feat. Jano - Haunted.mp3,0.4053804,0.19275321,3323.353546449144,3100.9514486008393,7334.696563417306,0.13680185992136612,-36.442455,57.147198,14.647634,21.930832,6.5434027,8.214865,1.8444121,5.695955,1.6449542,0.5237615,0.7447335,4.7378874,-3.7068183,4.0227513,-2.65194,2.9802616,-1.3285255,2.380957,-0.5054306,3.9254766, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Mike Foyle - Pandora [Asot Radio Classic].mp3,0.48484528,0.2201634,2910.806300318618,2755.880011111667,6294.4607329521405,0.11358125155890979,-31.23255,70.233055,0.19930257,27.125797,12.76484,19.569427,-2.4513392,11.826175,1.2650688,7.109093,2.7956984,3.9651191,-1.3330888,0.91932863,-0.6776804,5.171668,-2.9187772,2.7575407,0.46817568,3.3456237, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - O.B.M Notion & Frank Dattilo Pres. Alias - The Winter Breath.mp3,0.4387039,0.21209532,2853.803280888858,2842.983891070588,6306.186052913756,0.11214938456698172,-30.478683,73.20145,4.658149,19.191296,3.5457022,8.215295,0.59358907,9.267062,-1.6138355,3.3143415,-0.197897,9.630152,1.174149,4.796002,-1.3802357,3.074748,-3.7670536,3.6170833,-1.6283189,3.594627, no-data
A State Of Trance 652 (2014-02-27) [Inspiron] - Simon O'shine & Adam Navel - Marathon.mp3,0.42914394,0.178324,2877.8609047214404,2819.403405148482,6370.19874019381,0.11374888499840238,-42.810074,76.18951,7.362119,24.068352,8.877422,8.425698,-3.1916826,10.592635,-2.5843627,2.3065534,-0.7890821,5.0327826,-3.5459647,2.5186381,-3.738733,1.892262,-2.8448355,5.7346926,0.89705163,5.110452, no-data
